,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
28598,28780,200000.0,2,1,1,36,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
28599,28781,370000.0,2,4,1,48,0,0,0,0,0,0,250264.0,252955.0,254111.0,257816.0,255491.0,255320.0,10004,9498,10827,9002,9040,9004,0
28600,28782,50000.0,1,2,2,40,0,0,0,0,0,0,60131.0,49486.0,41463.0,39577.0,32474.0,32303.0,3000,2000,2174,2000,2000,1500,0
28601,28783,50000.0,2,4,1,32,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
28603,28785,260000.0,2,1,1,36,0,0,2,0,0,0,131971.0,139305.0,89200.0,79702.0,79025.0,79997.0,10000,0,3012,3000,3000,4000,0
28604,28786,230000.0,2,4,1,42,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,240.0,930.0,390,390,390,240,1080,0,0
28605,28787,200000.0,2,2,1,36,-1,-1,-1,-1,0,-1,8812.0,15189.0,6205.0,37658.0,696.0,1430.0,15234,6225,38150,2,1434,2265,0
28606,28788,340000.0,2,1,1,36,0,0,0,0,2,0,29879.0,26968.0,31051.0,34917.0,32110.0,33984.0,1459,4674,5032,360,6360,4116,0
28607,28789,220000.0,2,4,1,32,0,0,0,0,0,0,84942.0,56366.0,4252.0,6129.0,6423.0,7208.0,2500,1500,2000,500,1000,1000,0
28608,28790,340000.0,2,1,1,36,-1,-1,-1,-1,-1,0,4490.0,4834.0,17716.0,12010.0,14111.0,6995.0,4834,17716,12636,14111,0,5666,0
28609,28791,200000.0,2,3,1,42,-1,-1,-1,-2,-1,0,535.0,10468.0,0.0,0.0,400.0,400.0,10468,0,0,400,0,0,0
28610,28792,180000.0,2,3,1,44,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
28611,28793,50000.0,2,2,2,43,0,0,0,0,0,0,24847.0,26043.0,26724.0,20903.0,19225.0,19536.0,2000,2000,2020,2000,1000,800,0
28612,28794,80000.0,2,1,2,38,0,0,0,0,0,0,77204.0,73940.0,47627.0,48482.0,49153.0,46995.0,2938,1853,1708,1824,1704,1641,0
28613,28795,160000.0,2,2,1,31,-1,-1,0,0,-2,-2,1133.0,31964.0,24805.0,0.0,0.0,0.0,31964,1003,0,0,0,0,0
28614,28796,80000.0,2,2,1,48,0,0,0,0,0,0,77627.0,80712.0,48428.0,52391.0,23359.0,24597.0,5000,5000,5000,3000,2000,3000,0
28615,28797,30000.0,2,1,2,37,-1,-1,-1,-1,-1,-1,264.0,264.0,264.0,0.0,528.0,0.0,264,264,0,528,0,0,1
28616,28798,230000.0,2,1,2,42,-2,-2,-2,-2,-2,-2,107.0,529.0,135.0,108.0,830.0,2536.0,529,135,108,830,2536,0,0
28617,28799,400000.0,2,2,2,42,-1,-1,-1,-1,0,0,3608.0,4032.0,9885.0,65207.0,59247.0,53752.0,4052,9939,65243,1239,5366,10435,0
28618,28800,200000.0,2,3,2,42,1,-1,-1,-1,-1,2,-105.0,5237.0,2297.0,-3903.0,11989.0,11839.0,10000,2509,0,24000,0,27000,0
28620,28802,200000.0,2,1,1,38,-1,-1,-1,-1,-1,-1,3824.0,6115.0,11950.0,7311.0,18517.0,6787.0,6115,11950,7311,18567,6787,6653,0
28621,28803,140000.0,2,1,2,34,-1,-1,-2,-2,-1,0,1500.0,0.0,0.0,0.0,6400.0,11400.0,0,0,0,6400,5000,1000,0
28622,28804,360000.0,2,1,2,29,0,0,0,0,0,0,270528.0,267435.0,193910.0,167029.0,134294.0,154290.0,10256,12000,15273,15000,25000,12000,0
28623,28805,360000.0,2,1,1,36,1,-2,-2,-2,-2,-2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0
28624,28806,390000.0,2,4,2,45,0,0,0,0,0,0,184547.0,179819.0,162571.0,167832.0,205750.0,212634.0,6645,5782,7782,42393,10414,7422,0
28625,28807,390000.0,2,1,2,41,-2,-2,-2,-2,-2,-2,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,0,0,0,0,0,13,1
28626,28808,160000.0,2,3,1,35,-1,-1,-1,-1,0,0,335.0,0.0,312.0,7736.0,7278.0,7278.0,0,312,7736,0,0,1470,0
28627,28809,340000.0,2,1,2,44,-2,-2,-2,-2,-2,-2,2732.0,2183.0,4103.0,12950.0,11372.0,2434.0,2183,4142,12950,11372,2434,2222,0
28628,28810,280000.0,2,1,1,36,-1,2,-1,-1,-1,0,832.0,416.0,416.0,416.0,59211.0,416.0,0,416,416,59211,0,378,0
28630,28812,60000.0,2,1,2,46,0,0,0,0,0,0,16017.0,30073.0,18385.0,20732.0,21196.0,23175.0,22000,3000,3000,1000,3000,0,0
28631,28813,420000.0,2,2,2,37,0,0,0,0,0,0,14823.0,16367.0,17709.0,18801.0,20328.0,25065.0,1800,1608,1700,2500,5065,1500,0
28632,28814,160000.0,2,1,1,38,0,0,-2,-2,-2,-2,6555.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
28633,28815,230000.0,2,2,2,34,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,466.0,316,316,316,316,466,466,0
28634,28816,230000.0,2,1,2,31,2,0,0,0,0,0,125270.0,129588.0,115066.0,87021.0,82460.0,64818.0,6531,5091,3307,3316,2316,2500,1
28635,28817,280000.0,2,2,1,36,-2,-2,-2,-2,-2,-2,2874.0,2874.0,2874.0,2874.0,2874.0,2854.0,2888,2888,2888,2888,2868,7029,0
28636,28818,180000.0,2,2,2,31,0,0,0,-1,-1,-1,6903.0,11489.0,5488.0,1635.0,1680.0,782.0,8000,3003,1635,1680,782,4374,0
28637,28819,100000.0,2,1,1,40,-2,-2,-2,-2,-2,-2,1895.0,0.0,0.0,0.0,150.0,167.0,0,0,0,1323,167,1424,1
28638,28820,180000.0,2,1,2,33,0,-1,-1,-2,-2,-2,3302.0,1295.0,0.0,0.0,0.0,0.0,1295,0,0,0,0,1640,0
28639,28821,30000.0,2,4,2,46,0,0,2,0,0,-2,29213.0,17064.0,16465.0,16977.0,0.0,0.0,5064,0,5047,0,0,0,0
28640,28822,320000.0,2,2,1,39,0,0,0,-2,-1,-1,46383.0,111937.0,0.0,0.0,589.0,-4543.0,68800,0,0,589,0,0,0
28642,28824,130000.0,2,2,1,38,-1,-1,-1,0,0,0,5636.0,8485.0,6263.0,24571.0,18817.0,13481.0,8510,6279,24516,16,34,6,0
28643,28825,130000.0,2,1,1,33,-1,-1,-1,-1,-1,-1,1365.0,84118.0,44404.0,27113.0,801.0,28027.0,84118,44404,27309,801,28027,0,0
28644,28826,280000.0,2,2,1,41,1,-1,-1,-1,-1,-2,268.0,509.0,0.0,121.0,0.0,0.0,509,0,121,0,0,0,0
28645,28827,90000.0,2,2,1,40,0,0,2,0,0,0,89789.0,88337.0,85248.0,86483.0,87765.0,85855.0,7069,0,3500,3500,3500,3200,0
28646,28828,320000.0,2,2,1,30,-2,-2,-2,-2,-2,-2,1031.0,1886.0,2913.0,-27.0,-27.0,5399.0,1895,2927,0,0,5426,3700,0
28647,28829,160000.0,2,2,1,31,0,0,0,0,0,0,63780.0,64675.0,56561.0,52338.0,31133.0,27590.0,3518,3015,2128,2000,1000,2473,0
28648,28830,150000.0,2,2,1,37,-1,0,0,0,0,0,104460.0,101914.0,103297.0,100603.0,98188.0,101441.0,6000,4573,5000,5000,5000,4100,0
28649,28831,40000.0,2,2,1,48,-1,0,0,0,0,0,27273.0,27207.0,28055.0,15199.0,17331.0,19428.0,2000,3000,3000,3000,3000,5000,0
28650,28832,180000.0,2,3,1,31,0,0,0,0,0,0,68450.0,69818.0,71298.0,72729.0,73627.0,75086.0,3100,3200,3210,2700,2800,3000,0
28652,28834,50000.0,2,1,1,45,1,2,-1,0,0,0,6805.0,532.0,17453.0,18444.0,18855.0,18886.0,0,17453,1290,701,901,1000,0
28653,28835,220000.0,2,1,2,36,0,0,0,0,0,0,222598.0,222168.0,217900.0,221193.0,181859.0,184605.0,10000,8018,10121,6006,10987,143779,1
28654,28836,360000.0,2,2,2,40,-1,-1,-1,-1,0,0,9325.0,10741.0,45619.0,37459.0,31747.0,26899.0,10741,46378,46347,0,0,19607,0
28655,28837,250000.0,2,2,2,35,0,0,0,0,0,0,277822.0,255167.0,233029.0,279256.0,46144.0,85984.0,6150,6235,80000,923,70069,12500,0
28656,28838,340000.0,2,1,1,46,0,0,0,0,0,0,94915.0,92955.0,89689.0,81996.0,83439.0,71239.0,3224,4000,3504,4349,3000,3098,0
28657,28839,180000.0,2,1,1,44,-1,-1,-1,-1,-1,-1,1210.0,1071.0,6554.0,0.0,21398.0,298.0,1071,6557,0,21398,298,0,0
28658,28840,30000.0,2,3,2,48,2,2,0,0,0,0,26950.0,23655.0,25131.0,29148.0,12134.0,12976.0,0,3200,5000,1000,1000,1000,1
28659,28841,300000.0,2,3,2,33,-1,-1,-2,-2,-2,-2,76922.0,-694.0,-694.0,-694.0,-694.0,-694.0,0,0,0,0,0,5000,1
28660,28842,40000.0,2,2,1,37,0,0,0,0,2,0,5366.0,6541.0,16390.0,9891.0,9594.0,9798.0,1273,2000,3538,0,500,500,0
28662,28844,180000.0,2,1,1,41,0,0,0,0,0,-1,55193.0,48257.0,42128.0,39654.0,42954.0,22543.0,5000,6000,10000,15000,23000,5445,0
28663,28845,350000.0,2,1,1,44,0,0,0,0,-1,-1,110819.0,115058.0,76156.0,51500.0,150.0,500.0,6000,4000,2500,150,500,0,0
28664,28846,90000.0,2,2,2,48,-2,-2,-2,-2,-2,-2,6224.0,8150.0,0.0,0.0,9167.0,0.0,8150,0,0,9167,0,526,0
28665,28847,240000.0,2,2,2,31,0,0,0,0,0,0,245553.0,244958.0,245148.0,240343.0,211449.0,215874.0,10178,10577,8302,7300,7505,7700,0
28666,28848,50000.0,2,3,3,46,0,0,0,0,0,0,44835.0,45989.0,47167.0,25142.0,4716.0,4840.0,1900,2050,2000,300,200,500,0
28667,28849,220000.0,2,1,2,33,-1,2,2,0,0,0,1379.0,1205.0,825.0,1783.0,1205.0,1205.0,705,325,1283,507,705,705,0
28668,28850,180000.0,2,2,2,38,0,0,0,0,0,0,25895.0,26173.0,26260.0,26805.0,8992.0,10906.0,2000,2000,2000,1000,2000,2000,0
28669,28851,400000.0,2,4,1,37,-2,-2,-2,-2,-2,-2,14889.0,929.0,1191.0,11930.0,11286.0,5766.0,929,1191,11930,11286,5766,16520,0
28670,28852,220000.0,2,1,1,42,3,2,2,2,2,2,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0,0,0,0,0,0,1
28671,28853,180000.0,2,4,1,48,-1,-1,-1,-1,-1,-2,872.0,3345.0,2962.0,6139.0,1842.0,1115.0,3347,2962,6366,1842,1115,2240,0
28672,28854,80000.0,2,3,1,38,0,0,0,-2,-2,-2,39604.0,10635.0,0.0,0.0,0.0,0.0,1000,0,0,0,0,0,1
28673,28855,360000.0,2,1,2,37,0,0,0,0,0,0,198839.0,187955.0,163120.0,140383.0,121771.0,102568.0,7000,8071,7029,3011,4000,9000,0
28674,28856,170000.0,2,1,2,49,0,0,0,0,0,0,163951.0,136825.0,140450.0,116293.0,118759.0,108766.0,5100,6000,4000,4000,3200,2200,0
28675,28857,130000.0,2,2,1,48,-2,-2,-2,-2,-2,-2,0.0,1240.0,1487.0,1279.0,749.0,440.0,1240,1487,1279,749,440,849,0
28676,28858,290000.0,2,1,1,30,0,0,0,0,0,0,216328.0,218435.0,218783.0,158215.0,69234.0,71560.0,8000,8600,6700,2600,3500,0,0
28677,28859,90000.0,2,2,1,32,0,0,2,2,2,2,79105.0,85997.0,83779.0,88577.0,86365.0,91105.0,8200,0,7200,0,6200,24,0
28678,28860,130000.0,2,3,2,32,0,0,0,0,0,0,12535.0,14317.0,15656.0,4918.0,6918.0,8944.0,2000,2040,3000,2000,2026,6561,0
28679,28861,140000.0,2,1,3,48,1,-1,-1,-1,-1,-1,0.0,780.0,1176.0,0.0,780.0,642.0,780,1176,0,780,642,0,0
28681,28863,50000.0,2,1,1,39,-1,-1,-2,-2,-1,-1,2080.0,-60.0,-60.0,-60.0,6000.0,228.0,0,0,0,6060,228,1911,0
28682,28864,200000.0,2,1,2,40,-1,-1,-1,-1,-1,-1,1489.0,9973.0,2457.0,0.0,948.0,0.0,9973,2457,0,948,0,1302,0
28683,28865,200000.0,2,1,2,37,0,0,0,0,0,0,83000.0,62084.0,64610.0,60567.0,52122.0,50610.0,2500,5000,2509,2000,2000,2000,0
28684,28866,400000.0,2,2,2,36,0,0,0,0,0,0,69376.0,61204.0,50773.0,39676.0,30680.0,27761.0,2255,1421,1381,770,731,600,0
28685,28867,310000.0,2,1,1,35,-1,-1,-1,-1,-1,-1,1815.0,3689.0,20524.0,7986.0,1100.0,9622.0,3689,20658,7986,1100,9622,0,0
28686,28868,210000.0,2,1,1,46,0,0,0,0,0,0,50720.0,52174.0,48957.0,49848.0,59060.0,60420.0,3111,2109,2000,10000,6032,5030,0
28687,28869,90000.0,2,2,1,33,0,0,0,0,0,0,77379.0,67092.0,61071.0,44821.0,24653.0,25254.0,2500,3908,2100,884,1000,1000,0
28688,28870,270000.0,2,1,2,31,-1,0,0,0,0,0,9213.0,2283.0,3203.0,1144.0,1144.0,1144.0,1080,1000,1121,0,0,0,0
28689,28871,30000.0,2,3,1,39,0,0,0,0,0,0,30238.0,30166.0,29745.0,27468.0,27436.0,27613.0,2000,1635,1438,796,5000,1000,1
28690,28872,30000.0,2,2,1,41,0,0,0,0,0,0,20061.0,17435.0,14452.0,13050.0,11083.0,9249.0,1542,2002,2000,900,1500,1500,0
28691,28873,210000.0,2,2,1,36,-1,-1,0,-1,-1,-1,2853.0,8028.0,10827.0,5385.0,1187.0,1552.0,8037,6018,5388,1191,1554,1870,0
28692,28874,110000.0,2,1,1,43,0,0,0,0,0,0,104622.0,103639.0,105714.0,105998.0,105080.0,105638.0,4000,5500,5300,4000,4100,12700,0
28693,28875,160000.0,2,2,1,42,1,-2,-1,-1,-1,-1,0.0,0.0,369.0,0.0,522.0,0.0,0,369,0,522,0,978,0
28694,28876,380000.0,2,1,2,30,0,0,2,2,0,0,27015.0,31684.0,33442.0,32361.0,32518.0,32308.0,5700,2800,0,1205,1226,1332,0
28695,28877,140000.0,2,1,2,33,-2,-2,-1,-1,-1,-1,954.0,1015.0,310.0,2361.0,854.0,565.0,1015,310,2361,854,565,673,0
28696,28878,250000.0,2,3,1,44,0,0,0,0,0,0,166325.0,165081.0,169492.0,172936.0,136182.0,139362.0,6686,7037,6358,4918,5420,4466,0
28697,28879,150000.0,2,1,2,39,-1,-1,-1,-1,-1,-1,1709.0,14674.0,771.0,1365.0,10965.0,1488.0,14674,771,1375,10965,1488,4328,0
28698,28880,230000.0,2,2,2,43,2,2,2,2,2,3,206245.0,215936.0,221001.0,220886.0,239299.0,237297.0,13126,10000,5000,23700,2000,3,1
28699,28881,220000.0,2,1,1,49,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,4488.0,540.0,0,0,0,4488,540,0,1
28700,28882,60000.0,2,3,1,39,1,2,0,0,2,0,31011.0,29565.0,31123.0,34134.0,23552.0,24020.0,0,3000,3638,0,1000,3000,0
28701,28883,50000.0,2,4,1,41,0,0,0,0,0,0,46148.0,47711.0,47645.0,47552.0,48512.0,49622.0,4000,5000,3000,2000,2000,2000,1
28702,28884,300000.0,2,2,1,40,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,280.0,0.0,0,0,0,280,0,0,0
28703,28885,320000.0,2,2,1,41,-2,-2,-2,-2,-2,-2,2555.0,7065.0,648.0,2258.0,722.0,15937.0,7100,651,2269,725,16014,3088,0
28704,28886,250000.0,2,1,1,43,-2,-2,-2,-2,-2,-2,331.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
28705,28887,200000.0,2,3,1,42,-1,-1,-1,-1,-1,-1,858.0,1406.0,3673.0,0.0,150.0,609.0,1406,3673,0,150,609,939,0
28706,28888,110000.0,2,3,1,36,-1,-1,-1,-1,-1,0,3681.0,6026.0,1555.0,2043.0,1037.0,4718.0,6026,1555,2045,1037,4000,6233,0
28707,28889,50000.0,2,3,2,46,0,0,0,0,0,0,36259.0,37669.0,8770.0,7251.0,15948.0,8838.0,2500,2127,1500,1000,1000,1000,0
28708,28890,300000.0,2,4,2,45,1,-1,-1,-2,-2,-2,0.0,1669.0,0.0,0.0,0.0,0.0,1669,0,0,0,0,289,0
28709,28891,50000.0,2,4,1,33,1,2,0,-1,2,0,26358.0,24890.0,25440.0,26191.0,25193.0,25742.0,4,1925,28293,0,1100,2030,0
28710,28892,230000.0,2,3,1,42,-1,-1,0,0,0,0,170.0,2217.0,5167.0,8552.0,12552.0,10596.0,2217,3167,3552,5000,3000,2518,0
28711,28893,30000.0,2,2,1,36,-1,-1,-2,-2,-2,-1,528.0,-120.0,-120.0,-120.0,-120.0,6675.0,0,0,0,0,6795,21947,1
28712,28894,30000.0,2,2,1,41,3,2,2,-1,-1,-1,1660.0,856.0,428.0,428.0,13749.0,659.0,428,0,428,13749,659,5548,0
28713,28895,290000.0,2,2,1,41,0,0,2,0,0,0,4783.0,7239.0,6957.0,4954.0,7221.0,6988.0,2552,0,1000,5000,2500,3659,0
28714,28896,210000.0,2,1,1,47,-2,-2,-2,-2,-2,-2,234.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2197,0
28715,28897,200000.0,2,2,1,46,-1,-1,2,-1,-1,-1,827.0,1654.0,827.0,827.0,827.0,827.0,1654,0,827,827,827,827,0
28716,28898,150000.0,2,2,1,41,-2,-2,-2,-2,-2,-2,11026.0,9459.0,9929.0,1595.0,3630.0,3516.0,9640,9976,1595,3647,3516,11071,0
28717,28899,110000.0,2,1,1,45,0,0,0,0,0,-1,21842.0,15843.0,10466.0,3537.0,1378.0,316.0,3000,2007,1000,0,316,825,0
28719,28901,360000.0,2,1,2,28,0,0,0,0,0,0,79161.0,81260.0,83055.0,85662.0,87458.0,86393.0,4000,4000,4000,4000,3300,5199,0
28720,28902,230000.0,2,1,1,35,0,0,0,0,0,0,165405.0,168697.0,172990.0,177963.0,77076.0,78848.0,6027,7000,8000,3000,3000,3226,0
28721,28903,60000.0,2,2,1,38,0,0,0,0,0,2,27527.0,31715.0,35850.0,37165.0,39490.0,25854.0,5000,5000,2000,2898,0,3000,0
28723,28905,120000.0,2,1,2,29,0,0,0,0,0,-2,59538.0,50150.0,44742.0,33231.0,-1320.0,-660.0,4000,5069,2805,0,0,1616,0
28724,28906,50000.0,2,2,2,35,0,0,0,0,0,-1,41657.0,47969.0,49131.0,38884.0,8144.0,8643.0,10000,11000,5000,1005,15000,7000,0
28725,28907,140000.0,2,1,1,40,1,-1,-1,-1,-1,-1,0.0,1220.0,0.0,584.0,0.0,190.0,1220,0,584,0,190,0,0
28727,28909,400000.0,2,2,2,41,-2,-2,-2,-2,-2,-2,43672.0,678.0,330.0,330.0,330.0,330.0,678,330,330,330,330,330,1
28728,28910,310000.0,2,2,2,34,0,0,0,0,0,0,87559.0,74929.0,76404.0,76133.0,53065.0,17529.0,3000,3022,5208,15734,1607,140994,0
28729,28911,320000.0,2,1,1,42,0,0,2,2,0,0,304057.0,318844.0,324589.0,320622.0,252323.0,253557.0,20000,10000,450,7025,7161,8000,1
28730,28912,330000.0,2,1,1,41,-1,-1,-1,-1,0,-1,11006.0,4160.0,48549.0,16942.0,1610.0,26842.0,4160,48549,18562,0,26842,11938,0
28731,28913,240000.0,2,2,1,38,0,0,0,0,0,0,231990.0,202714.0,199711.0,203767.0,208015.0,220109.0,10028,7711,7767,8015,15829,9000,0
28732,28914,290000.0,2,2,1,36,-2,-2,-2,-2,-2,-2,8909.0,8199.0,972.0,445.0,3589.0,6939.0,8300,972,455,3589,6939,10919,0
28733,28915,150000.0,2,1,1,39,-1,-1,-1,-1,-1,-1,10147.0,0.0,1351.0,2942.0,384.0,504.0,0,1351,2942,384,504,280,0
28734,28916,50000.0,2,2,1,34,0,0,0,0,0,0,5745.0,4266.0,3047.0,3606.0,2390.0,1655.0,1023,1051,1000,50,10050,734,0
28735,28917,210000.0,2,1,1,37,0,0,-2,-2,-1,-1,2960.0,0.0,0.0,0.0,198.0,0.0,0,0,0,198,0,0,0
28736,28918,150000.0,2,1,1,38,-2,-2,-2,-2,-2,-1,14391.0,1213.0,4952.0,1040.0,3617.0,540.0,1213,4952,1040,3617,540,17120,0
28737,28919,210000.0,2,2,1,46,-1,2,-1,-1,-2,-2,594.0,594.0,21445.0,0.0,0.0,0.0,0,21451,0,0,0,0,0
28738,28920,180000.0,2,1,1,40,0,-1,0,0,0,0,34483.0,21142.0,11279.0,5698.0,5993.0,-73895.0,22864,1133,1000,1000,0,159000,0
28739,28921,360000.0,2,1,2,33,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
28740,28922,220000.0,2,3,2,33,-1,0,0,0,0,0,179430.0,177387.0,175378.0,178367.0,177657.0,180346.0,7041,6921,6858,6219,6409,6659,0
28741,28923,160000.0,2,2,1,40,1,-1,-1,-2,-2,-1,0.0,3685.0,0.0,0.0,0.0,660.0,3685,0,0,0,660,660,0
28743,28925,100000.0,2,3,1,43,2,2,0,0,0,0,100792.0,91738.0,88883.0,90710.0,92471.0,79318.0,0,4107,4204,4200,3071,3106,0
28744,28926,80000.0,2,2,1,47,-2,-2,-2,-2,-2,-1,966.0,0.0,647.0,1988.0,1049.0,1466.0,0,647,1990,1049,1466,6309,1
28745,28927,360000.0,2,2,2,35,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
28746,28928,230000.0,2,3,1,49,0,0,0,0,0,0,224985.0,188593.0,162143.0,165345.0,151047.0,147564.0,10000,8000,7000,10000,10000,8000,0
28747,28929,180000.0,2,1,2,33,-2,-2,-1,-1,-1,-1,4500.0,2580.0,178.0,1500.0,0.0,1118.0,2580,178,1500,0,1118,1331,0
28748,28930,200000.0,2,1,2,44,0,0,0,0,0,0,203045.0,140347.0,139282.0,138462.0,134497.0,126617.0,4501,4916,4505,4205,4145,3100,1
28749,28931,60000.0,2,2,1,45,0,0,0,0,-1,-1,60244.0,59868.0,58221.0,16305.0,3124.0,29484.0,3000,2577,1525,3124,29484,1326,0
28750,28932,280000.0,2,1,1,35,0,0,0,0,0,0,171057.0,173712.0,177913.0,182942.0,186892.0,197661.0,7000,7000,8000,7000,14000,8000,0
28751,28933,80000.0,2,3,1,48,-1,-1,2,-1,-1,-1,396.0,792.0,396.0,792.0,0.0,396.0,792,0,792,0,396,546,1
28752,28934,200000.0,2,1,1,40,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
28753,28935,50000.0,2,2,2,37,0,0,0,-1,0,0,4793.0,3594.0,0.0,5369.0,3746.0,9408.0,3000,0,5369,0,9000,10000,0
28755,28937,220000.0,2,1,1,34,-1,-1,-1,-1,0,0,2774.0,5152.0,6615.0,15799.0,13526.0,8726.0,5162,6615,15799,1526,0,2287,0
28756,28938,170000.0,2,1,1,37,-1,0,-1,-1,-1,0,397.0,396.0,396.0,596.0,25081.0,25189.0,395,396,596,25081,504,396,0
28757,28939,50000.0,2,2,1,41,0,0,-1,0,0,0,10400.0,0.0,23425.0,19040.0,19624.0,20152.0,0,23425,1500,900,993,1100,0
28758,28940,210000.0,2,1,1,44,0,0,0,0,0,0,89519.0,50144.0,52148.0,50723.0,43200.0,17556.0,20033,10000,5012,1251,2007,10125,0
28760,28942,230000.0,2,1,1,46,-2,-2,-2,-2,-2,-2,266.0,0.0,0.0,0.0,0.0,300.0,0,0,0,0,300,0,0
28761,28943,390000.0,2,1,2,32,-1,0,0,0,0,0,46895.0,45435.0,47678.0,47753.0,38671.0,50795.0,7518,12006,13006,4006,25011,14009,0
28762,28944,180000.0,2,2,2,34,0,0,0,0,0,0,18314.0,18630.0,19126.0,12939.0,6939.0,3439.0,2000,2000,1042,0,0,191,0
28763,28945,130000.0,2,3,1,33,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
28764,28946,250000.0,2,3,1,43,-2,-2,-2,-2,-2,-2,278.0,278.0,278.0,278.0,278.0,428.0,278,278,278,278,428,278,0
28766,28948,240000.0,2,1,2,40,0,0,0,0,0,0,338294.0,79849.0,81563.0,83224.0,84878.0,86665.0,2857,3000,3016,3033,3150,4000,0
28767,28949,270000.0,2,2,2,39,-2,-2,-2,-2,-2,-2,3073.0,1816.0,1163.0,1582.0,0.0,1320.0,1816,1163,1582,0,1320,717,0
28769,28951,280000.0,2,3,1,33,0,0,2,2,2,2,75953.0,84005.0,86472.0,87457.0,88281.0,86749.0,9348,4700,3300,3150,0,3328,1
28770,28952,170000.0,2,1,2,42,-1,-1,-1,-1,-1,0,3480.0,316.0,316.0,316.0,948.0,632.0,316,316,316,948,0,0,0
28771,28953,280000.0,2,1,2,30,-1,-1,-1,-2,-2,-2,26679.0,52223.0,25088.0,9427.0,2829.0,198.0,52223,25100,9427,2838,198,4139,0
28772,28954,170000.0,2,2,1,43,0,0,0,0,0,0,38137.0,39135.0,39872.0,40693.0,41334.0,42118.0,1934,1671,1657,1463,1666,1529,0
28773,28955,200000.0,2,1,2,37,0,0,0,0,0,0,19149.0,20103.0,21543.0,22765.0,23374.0,24134.0,1500,2000,1500,1200,1200,1200,0
28774,28956,380000.0,2,1,2,33,0,0,0,0,0,0,89842.0,88898.0,63203.0,44889.0,44276.0,31799.0,8000,8009,7000,6000,10500,8500,0
28776,28958,40000.0,2,1,2,29,0,0,0,0,-2,-2,35735.0,29772.0,23602.0,0.0,0.0,0.0,2017,1206,0,0,0,0,0
28777,28959,150000.0,2,2,1,29,2,0,0,0,2,2,123248.0,126311.0,130388.0,138246.0,140513.0,118464.0,5000,6000,10500,5015,173,102,1
28778,28960,220000.0,2,2,1,34,0,0,0,0,0,0,36242.0,38320.0,39700.0,40737.0,42743.0,44052.0,3000,2000,2000,3000,2000,3000,0
28779,28961,200000.0,2,1,2,29,0,0,0,0,0,0,181821.0,185506.0,190977.0,193800.0,190936.0,186183.0,6000,7000,6000,6000,5400,5400,0
28780,28962,360000.0,2,1,1,43,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,3078.0,0,0,0,0,3078,0,0
28781,28963,100000.0,2,1,1,36,-1,-1,-1,-1,-1,-1,905.0,3450.0,1195.0,2775.0,890.0,2117.0,3450,1195,2775,890,2117,1072,0
28782,28964,420000.0,2,2,1,34,0,0,0,0,0,-1,158471.0,44131.0,32423.0,18824.0,0.0,21082.0,1644,1436,1000,0,21082,228548,1
28783,28965,200000.0,2,1,1,39,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,522.0,0.0,1073.0,0,0,522,0,1073,0,0
28784,28966,310000.0,2,2,2,36,0,0,0,0,0,0,298221.0,303251.0,270591.0,252989.0,225814.0,231165.0,10500,9672,8826,8100,9000,8619,1
28785,28967,180000.0,2,2,2,34,0,0,0,0,0,0,41699.0,42812.0,44132.0,24594.0,25686.0,26780.0,1800,2100,1500,1500,1500,1200,0
28787,28969,230000.0,2,1,2,35,-2,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,150.0,0,0,0,0,150,150,0
